,Residence State,Residence State Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code
16697,North Carolina,37,"Apr., 2018",2018/04,Atherosclerotic heart disease,I25.1,356,0,0
16698,North Carolina,37,"Apr., 2018",2018/04,Ischaemic cardiomyopathy,I25.5,35,0,0
16699,North Carolina,37,"Apr., 2018",2018/04,"Chronic ischaemic heart disease, unspecified",I25.9,21,0,0
16700,North Carolina,37,"May, 2018",2018/05,0,0,805,Ischaemic heart diseases,I20-I25
16701,North Carolina,37,"May, 2018",2018/05,Acute subendocardial myocardial infarction,I21.4,17,0,0
16702,North Carolina,37,"May, 2018",2018/05,"Acute myocardial infarction, unspecified",I21.9,231,0,0
16703,North Carolina,37,"May, 2018",2018/05,"Atherosclerotic cardiovascular disease, so described",I25.0,114,0,0
16704,North Carolina,37,"May, 2018",2018/05,Atherosclerotic heart disease,I25.1,364,0,0
16705,North Carolina,37,"May, 2018",2018/05,Ischaemic cardiomyopathy,I25.5,40,0,0
16706,North Carolina,37,"May, 2018",2018/05,"Chronic ischaemic heart disease, unspecified",I25.9,25,0,0
16707,North Carolina,37,"Jun., 2018",2018/06,0,0,863,Ischaemic heart diseases,I20-I25
16708,North Carolina,37,"Jun., 2018",2018/06,Acute subendocardial myocardial infarction,I21.4,25,0,0
16709,North Carolina,37,"Jun., 2018",2018/06,"Acute myocardial infarction, unspecified",I21.9,228,0,0
16710,North Carolina,37,"Jun., 2018",2018/06,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16711,North Carolina,37,"Jun., 2018",2018/06,"Atherosclerotic cardiovascular disease, so described",I25.0,139,0,0
16712,North Carolina,37,"Jun., 2018",2018/06,Atherosclerotic heart disease,I25.1,397,0,0
16713,North Carolina,37,"Jun., 2018",2018/06,Ischaemic cardiomyopathy,I25.5,33,0,0
16714,North Carolina,37,"Jun., 2018",2018/06,"Chronic ischaemic heart disease, unspecified",I25.9,28,0,0
16715,North Carolina,37,"Jul., 2018",2018/07,0,0,821,Ischaemic heart diseases,I20-I25
16716,North Carolina,37,"Jul., 2018",2018/07,Acute subendocardial myocardial infarction,I21.4,24,0,0
16717,North Carolina,37,"Jul., 2018",2018/07,"Acute myocardial infarction, unspecified",I21.9,250,0,0
16718,North Carolina,37,"Jul., 2018",2018/07,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
16719,North Carolina,37,"Jul., 2018",2018/07,"Atherosclerotic cardiovascular disease, so described",I25.0,136,0,0
16720,North Carolina,37,"Jul., 2018",2018/07,Atherosclerotic heart disease,I25.1,336,0,0
16721,North Carolina,37,"Jul., 2018",2018/07,Ischaemic cardiomyopathy,I25.5,33,0,0
16722,North Carolina,37,"Jul., 2018",2018/07,"Chronic ischaemic heart disease, unspecified",I25.9,25,0,0
16723,North Carolina,37,"Aug., 2018",2018/08,0,0,822,Ischaemic heart diseases,I20-I25
16724,North Carolina,37,"Aug., 2018",2018/08,Acute subendocardial myocardial infarction,I21.4,22,0,0
16725,North Carolina,37,"Aug., 2018",2018/08,"Acute myocardial infarction, unspecified",I21.9,249,0,0
16726,North Carolina,37,"Aug., 2018",2018/08,"Atherosclerotic cardiovascular disease, so described",I25.0,126,0,0
16727,North Carolina,37,"Aug., 2018",2018/08,Atherosclerotic heart disease,I25.1,352,0,0
16728,North Carolina,37,"Aug., 2018",2018/08,Ischaemic cardiomyopathy,I25.5,30,0,0
16729,North Carolina,37,"Aug., 2018",2018/08,"Chronic ischaemic heart disease, unspecified",I25.9,31,0,0
16730,North Carolina,37,"Sep., 2018",2018/09,0,0,822,Ischaemic heart diseases,I20-I25
16731,North Carolina,37,"Sep., 2018",2018/09,Acute subendocardial myocardial infarction,I21.4,17,0,0
16732,North Carolina,37,"Sep., 2018",2018/09,"Acute myocardial infarction, unspecified",I21.9,241,0,0
16733,North Carolina,37,"Sep., 2018",2018/09,"Atherosclerotic cardiovascular disease, so described",I25.0,139,0,0
16734,North Carolina,37,"Sep., 2018",2018/09,Atherosclerotic heart disease,I25.1,341,0,0
16735,North Carolina,37,"Sep., 2018",2018/09,Ischaemic cardiomyopathy,I25.5,39,0,0
16736,North Carolina,37,"Sep., 2018",2018/09,"Chronic ischaemic heart disease, unspecified",I25.9,24,0,0
16737,North Carolina,37,"Oct., 2018",2018/10,0,0,888,Ischaemic heart diseases,I20-I25
16738,North Carolina,37,"Oct., 2018",2018/10,Acute subendocardial myocardial infarction,I21.4,34,0,0
16739,North Carolina,37,"Oct., 2018",2018/10,"Acute myocardial infarction, unspecified",I21.9,262,0,0
16740,North Carolina,37,"Oct., 2018",2018/10,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16741,North Carolina,37,"Oct., 2018",2018/10,"Atherosclerotic cardiovascular disease, so described",I25.0,140,0,0
16742,North Carolina,37,"Oct., 2018",2018/10,Atherosclerotic heart disease,I25.1,372,0,0
16743,North Carolina,37,"Oct., 2018",2018/10,Ischaemic cardiomyopathy,I25.5,37,0,0
16744,North Carolina,37,"Oct., 2018",2018/10,"Chronic ischaemic heart disease, unspecified",I25.9,28,0,0
16745,North Carolina,37,"Nov., 2018",2018/11,0,0,827,Ischaemic heart diseases,I20-I25
16746,North Carolina,37,"Nov., 2018",2018/11,Acute subendocardial myocardial infarction,I21.4,25,0,0
16747,North Carolina,37,"Nov., 2018",2018/11,"Acute myocardial infarction, unspecified",I21.9,244,0,0
16748,North Carolina,37,"Nov., 2018",2018/11,"Atherosclerotic cardiovascular disease, so described",I25.0,110,0,0
16749,North Carolina,37,"Nov., 2018",2018/11,Atherosclerotic heart disease,I25.1,356,0,0
16750,North Carolina,37,"Nov., 2018",2018/11,Ischaemic cardiomyopathy,I25.5,41,0,0
16751,North Carolina,37,"Nov., 2018",2018/11,"Chronic ischaemic heart disease, unspecified",I25.9,40,0,0
16752,North Carolina,37,"Dec., 2018",2018/12,0,0,1010,Ischaemic heart diseases,I20-I25
16753,North Carolina,37,"Dec., 2018",2018/12,Acute subendocardial myocardial infarction,I21.4,29,0,0
16754,North Carolina,37,"Dec., 2018",2018/12,"Acute myocardial infarction, unspecified",I21.9,274,0,0
16755,North Carolina,37,"Dec., 2018",2018/12,"Acute ischaemic heart disease, unspecified",I24.9,14,0,0
16756,North Carolina,37,"Dec., 2018",2018/12,"Atherosclerotic cardiovascular disease, so described",I25.0,180,0,0
16757,North Carolina,37,"Dec., 2018",2018/12,Atherosclerotic heart disease,I25.1,430,0,0
16758,North Carolina,37,"Dec., 2018",2018/12,Ischaemic cardiomyopathy,I25.5,49,0,0
16759,North Carolina,37,"Dec., 2018",2018/12,"Chronic ischaemic heart disease, unspecified",I25.9,29,0,0
16760,North Carolina,37,"Jan., 2019",2019/01,0,0,919,Ischaemic heart diseases,I20-I25
16761,North Carolina,37,"Jan., 2019",2019/01,Acute subendocardial myocardial infarction,I21.4,28,0,0
16762,North Carolina,37,"Jan., 2019",2019/01,"Acute myocardial infarction, unspecified",I21.9,262,0,0
16763,North Carolina,37,"Jan., 2019",2019/01,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
16764,North Carolina,37,"Jan., 2019",2019/01,"Atherosclerotic cardiovascular disease, so described",I25.0,151,0,0
16765,North Carolina,37,"Jan., 2019",2019/01,Atherosclerotic heart disease,I25.1,405,0,0
16766,North Carolina,37,"Jan., 2019",2019/01,Ischaemic cardiomyopathy,I25.5,30,0,0
16767,North Carolina,37,"Jan., 2019",2019/01,"Chronic ischaemic heart disease, unspecified",I25.9,26,0,0
16768,North Carolina,37,"Feb., 2019",2019/02,0,0,866,Ischaemic heart diseases,I20-I25
16769,North Carolina,37,"Feb., 2019",2019/02,Acute subendocardial myocardial infarction,I21.4,16,0,0
16770,North Carolina,37,"Feb., 2019",2019/02,"Acute myocardial infarction, unspecified",I21.9,281,0,0
16771,North Carolina,37,"Feb., 2019",2019/02,"Atherosclerotic cardiovascular disease, so described",I25.0,113,0,0
16772,North Carolina,37,"Feb., 2019",2019/02,Atherosclerotic heart disease,I25.1,381,0,0
16773,North Carolina,37,"Feb., 2019",2019/02,Ischaemic cardiomyopathy,I25.5,39,0,0
16774,North Carolina,37,"Feb., 2019",2019/02,"Chronic ischaemic heart disease, unspecified",I25.9,20,0,0
16775,North Carolina,37,"Mar., 2019",2019/03,0,0,883,Ischaemic heart diseases,I20-I25
16776,North Carolina,37,"Mar., 2019",2019/03,Acute subendocardial myocardial infarction,I21.4,28,0,0
16777,North Carolina,37,"Mar., 2019",2019/03,"Acute myocardial infarction, unspecified",I21.9,242,0,0
16778,North Carolina,37,"Mar., 2019",2019/03,"Atherosclerotic cardiovascular disease, so described",I25.0,151,0,0
16779,North Carolina,37,"Mar., 2019",2019/03,Atherosclerotic heart disease,I25.1,391,0,0
16780,North Carolina,37,"Mar., 2019",2019/03,Ischaemic cardiomyopathy,I25.5,35,0,0
16781,North Carolina,37,"Mar., 2019",2019/03,"Chronic ischaemic heart disease, unspecified",I25.9,27,0,0
16782,North Carolina,37,"Apr., 2019",2019/04,0,0,862,Ischaemic heart diseases,I20-I25
16783,North Carolina,37,"Apr., 2019",2019/04,Acute subendocardial myocardial infarction,I21.4,19,0,0
16784,North Carolina,37,"Apr., 2019",2019/04,"Acute myocardial infarction, unspecified",I21.9,255,0,0
16785,North Carolina,37,"Apr., 2019",2019/04,"Atherosclerotic cardiovascular disease, so described",I25.0,147,0,0
16786,North Carolina,37,"Apr., 2019",2019/04,Atherosclerotic heart disease,I25.1,366,0,0
16787,North Carolina,37,"Apr., 2019",2019/04,Ischaemic cardiomyopathy,I25.5,36,0,0
16788,North Carolina,37,"Apr., 2019",2019/04,"Chronic ischaemic heart disease, unspecified",I25.9,29,0,0
16789,North Carolina,37,"May, 2019",2019/05,0,0,956,Ischaemic heart diseases,I20-I25
16790,North Carolina,37,"May, 2019",2019/05,Acute subendocardial myocardial infarction,I21.4,21,0,0
16791,North Carolina,37,"May, 2019",2019/05,"Acute myocardial infarction, unspecified",I21.9,267,0,0
16792,North Carolina,37,"May, 2019",2019/05,"Atherosclerotic cardiovascular disease, so described",I25.0,153,0,0
16793,North Carolina,37,"May, 2019",2019/05,Atherosclerotic heart disease,I25.1,426,0,0
16794,North Carolina,37,"May, 2019",2019/05,Ischaemic cardiomyopathy,I25.5,38,0,0
16795,North Carolina,37,"May, 2019",2019/05,"Chronic ischaemic heart disease, unspecified",I25.9,40,0,0
16796,North Carolina,37,"Jun., 2019",2019/06,0,0,845,Ischaemic heart diseases,I20-I25
16797,North Carolina,37,"Jun., 2019",2019/06,Acute subendocardial myocardial infarction,I21.4,22,0,0
16798,North Carolina,37,"Jun., 2019",2019/06,"Acute myocardial infarction, unspecified",I21.9,267,0,0
16799,North Carolina,37,"Jun., 2019",2019/06,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16800,North Carolina,37,"Jun., 2019",2019/06,"Atherosclerotic cardiovascular disease, so described",I25.0,132,0,0
16801,North Carolina,37,"Jun., 2019",2019/06,Atherosclerotic heart disease,I25.1,358,0,0
16802,North Carolina,37,"Jun., 2019",2019/06,Ischaemic cardiomyopathy,I25.5,31,0,0
16803,North Carolina,37,"Jun., 2019",2019/06,"Chronic ischaemic heart disease, unspecified",I25.9,19,0,0
16804,North Carolina,37,"Jul., 2019",2019/07,0,0,764,Ischaemic heart diseases,I20-I25
16805,North Carolina,37,"Jul., 2019",2019/07,Acute subendocardial myocardial infarction,I21.4,17,0,0
16806,North Carolina,37,"Jul., 2019",2019/07,"Acute myocardial infarction, unspecified",I21.9,209,0,0
16807,North Carolina,37,"Jul., 2019",2019/07,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16808,North Carolina,37,"Jul., 2019",2019/07,"Atherosclerotic cardiovascular disease, so described",I25.0,143,0,0
16809,North Carolina,37,"Jul., 2019",2019/07,Atherosclerotic heart disease,I25.1,331,0,0
16810,North Carolina,37,"Jul., 2019",2019/07,Ischaemic cardiomyopathy,I25.5,25,0,0
16811,North Carolina,37,"Jul., 2019",2019/07,"Chronic ischaemic heart disease, unspecified",I25.9,26,0,0
16812,North Carolina,37,"Aug., 2019",2019/08,0,0,783,Ischaemic heart diseases,I20-I25
16813,North Carolina,37,"Aug., 2019",2019/08,Acute subendocardial myocardial infarction,I21.4,21,0,0
16814,North Carolina,37,"Aug., 2019",2019/08,"Acute myocardial infarction, unspecified",I21.9,214,0,0
16815,North Carolina,37,"Aug., 2019",2019/08,"Atherosclerotic cardiovascular disease, so described",I25.0,123,0,0
16816,North Carolina,37,"Aug., 2019",2019/08,Atherosclerotic heart disease,I25.1,355,0,0
16817,North Carolina,37,"Aug., 2019",2019/08,Ischaemic cardiomyopathy,I25.5,29,0,0
16818,North Carolina,37,"Aug., 2019",2019/08,"Chronic ischaemic heart disease, unspecified",I25.9,29,0,0
16819,North Carolina,37,"Sep., 2019",2019/09,0,0,812,Ischaemic heart diseases,I20-I25
16820,North Carolina,37,"Sep., 2019",2019/09,Acute subendocardial myocardial infarction,I21.4,21,0,0
16821,North Carolina,37,"Sep., 2019",2019/09,"Acute myocardial infarction, unspecified",I21.9,227,0,0
16822,North Carolina,37,"Sep., 2019",2019/09,"Atherosclerotic cardiovascular disease, so described",I25.0,112,0,0
16823,North Carolina,37,"Sep., 2019",2019/09,Atherosclerotic heart disease,I25.1,383,0,0
16824,North Carolina,37,"Sep., 2019",2019/09,Ischaemic cardiomyopathy,I25.5,40,0,0
16825,North Carolina,37,"Sep., 2019",2019/09,"Chronic ischaemic heart disease, unspecified",I25.9,21,0,0
16826,North Carolina,37,"Oct., 2019",2019/10,0,0,850,Ischaemic heart diseases,I20-I25
16827,North Carolina,37,"Oct., 2019",2019/10,Acute subendocardial myocardial infarction,I21.4,22,0,0
16828,North Carolina,37,"Oct., 2019",2019/10,"Acute myocardial infarction, unspecified",I21.9,238,0,0
16829,North Carolina,37,"Oct., 2019",2019/10,"Acute ischaemic heart disease, unspecified",I24.9,13,0,0
16830,North Carolina,37,"Oct., 2019",2019/10,"Atherosclerotic cardiovascular disease, so described",I25.0,139,0,0
16831,North Carolina,37,"Oct., 2019",2019/10,Atherosclerotic heart disease,I25.1,363,0,0
16832,North Carolina,37,"Oct., 2019",2019/10,Ischaemic cardiomyopathy,I25.5,33,0,0
16833,North Carolina,37,"Oct., 2019",2019/10,"Chronic ischaemic heart disease, unspecified",I25.9,39,0,0
16834,North Carolina,37,"Nov., 2019",2019/11,0,0,851,Ischaemic heart diseases,I20-I25
16835,North Carolina,37,"Nov., 2019",2019/11,Acute subendocardial myocardial infarction,I21.4,26,0,0
16836,North Carolina,37,"Nov., 2019",2019/11,"Acute myocardial infarction, unspecified",I21.9,228,0,0
16837,North Carolina,37,"Nov., 2019",2019/11,"Atherosclerotic cardiovascular disease, so described",I25.0,129,0,0
16838,North Carolina,37,"Nov., 2019",2019/11,Atherosclerotic heart disease,I25.1,393,0,0
16839,North Carolina,37,"Nov., 2019",2019/11,Ischaemic cardiomyopathy,I25.5,41,0,0
16840,North Carolina,37,"Nov., 2019",2019/11,"Chronic ischaemic heart disease, unspecified",I25.9,19,0,0
16841,North Carolina,37,"Dec., 2019",2019/12,0,0,927,Ischaemic heart diseases,I20-I25
16842,North Carolina,37,"Dec., 2019",2019/12,Acute subendocardial myocardial infarction,I21.4,24,0,0
16843,North Carolina,37,"Dec., 2019",2019/12,"Acute myocardial infarction, unspecified",I21.9,246,0,0
16844,North Carolina,37,"Dec., 2019",2019/12,"Atherosclerotic cardiovascular disease, so described",I25.0,143,0,0
16845,North Carolina,37,"Dec., 2019",2019/12,Atherosclerotic heart disease,I25.1,432,0,0
16846,North Carolina,37,"Dec., 2019",2019/12,Ischaemic cardiomyopathy,I25.5,33,0,0
16847,North Carolina,37,"Dec., 2019",2019/12,"Chronic ischaemic heart disease, unspecified",I25.9,31,0,0
16848,North Carolina,37,"Jan., 2020",2020/01,0,0,843,Ischaemic heart diseases,I20-I25
16849,North Carolina,37,"Jan., 2020",2020/01,Acute subendocardial myocardial infarction,I21.4,26,0,0
16850,North Carolina,37,"Jan., 2020",2020/01,"Acute myocardial infarction, unspecified",I21.9,236,0,0
16851,North Carolina,37,"Jan., 2020",2020/01,"Atherosclerotic cardiovascular disease, so described",I25.0,124,0,0
16852,North Carolina,37,"Jan., 2020",2020/01,Atherosclerotic heart disease,I25.1,378,0,0
16853,North Carolina,37,"Jan., 2020",2020/01,Ischaemic cardiomyopathy,I25.5,43,0,0
16854,North Carolina,37,"Jan., 2020",2020/01,"Chronic ischaemic heart disease, unspecified",I25.9,23,0,0
16855,North Carolina,37,"Feb., 2020",2020/02,0,0,802,Ischaemic heart diseases,I20-I25
16856,North Carolina,37,"Feb., 2020",2020/02,Acute subendocardial myocardial infarction,I21.4,26,0,0
16857,North Carolina,37,"Feb., 2020",2020/02,"Acute myocardial infarction, unspecified",I21.9,215,0,0
16858,North Carolina,37,"Feb., 2020",2020/02,"Atherosclerotic cardiovascular disease, so described",I25.0,112,0,0
16859,North Carolina,37,"Feb., 2020",2020/02,Atherosclerotic heart disease,I25.1,373,0,0
16860,North Carolina,37,"Feb., 2020",2020/02,Ischaemic cardiomyopathy,I25.5,43,0,0
16861,North Carolina,37,"Feb., 2020",2020/02,"Chronic ischaemic heart disease, unspecified",I25.9,20,0,0
16862,North Carolina,37,"Mar., 2020",2020/03,0,0,946,Ischaemic heart diseases,I20-I25
16863,North Carolina,37,"Mar., 2020",2020/03,Acute subendocardial myocardial infarction,I21.4,23,0,0
16864,North Carolina,37,"Mar., 2020",2020/03,"Acute myocardial infarction, unspecified",I21.9,285,0,0
16865,North Carolina,37,"Mar., 2020",2020/03,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
16866,North Carolina,37,"Mar., 2020",2020/03,"Atherosclerotic cardiovascular disease, so described",I25.0,136,0,0
16867,North Carolina,37,"Mar., 2020",2020/03,Atherosclerotic heart disease,I25.1,414,0,0
16868,North Carolina,37,"Mar., 2020",2020/03,Ischaemic cardiomyopathy,I25.5,39,0,0
16869,North Carolina,37,"Mar., 2020",2020/03,"Chronic ischaemic heart disease, unspecified",I25.9,33,0,0
16870,North Carolina,37,"Apr., 2020",2020/04,0,0,865,Ischaemic heart diseases,I20-I25
16871,North Carolina,37,"Apr., 2020",2020/04,Acute subendocardial myocardial infarction,I21.4,18,0,0
16872,North Carolina,37,"Apr., 2020",2020/04,"Acute myocardial infarction, unspecified",I21.9,250,0,0
16873,North Carolina,37,"Apr., 2020",2020/04,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16874,North Carolina,37,"Apr., 2020",2020/04,"Atherosclerotic cardiovascular disease, so described",I25.0,134,0,0
16875,North Carolina,37,"Apr., 2020",2020/04,Atherosclerotic heart disease,I25.1,387,0,0
16876,North Carolina,37,"Apr., 2020",2020/04,Ischaemic cardiomyopathy,I25.5,35,0,0
16877,North Carolina,37,"Apr., 2020",2020/04,"Chronic ischaemic heart disease, unspecified",I25.9,25,0,0
16878,North Carolina,37,"May, 2020",2020/05,0,0,924,Ischaemic heart diseases,I20-I25
16879,North Carolina,37,"May, 2020",2020/05,Acute subendocardial myocardial infarction,I21.4,23,0,0
16880,North Carolina,37,"May, 2020",2020/05,"Acute myocardial infarction, unspecified",I21.9,263,0,0
16881,North Carolina,37,"May, 2020",2020/05,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16882,North Carolina,37,"May, 2020",2020/05,"Atherosclerotic cardiovascular disease, so described",I25.0,155,0,0
16883,North Carolina,37,"May, 2020",2020/05,Atherosclerotic heart disease,I25.1,403,0,0
16884,North Carolina,37,"May, 2020",2020/05,Ischaemic cardiomyopathy,I25.5,33,0,0
16885,North Carolina,37,"May, 2020",2020/05,"Chronic ischaemic heart disease, unspecified",I25.9,32,0,0
16886,North Carolina,37,"Jun., 2020",2020/06,0,0,814,Ischaemic heart diseases,I20-I25
16887,North Carolina,37,"Jun., 2020",2020/06,Acute subendocardial myocardial infarction,I21.4,16,0,0
16888,North Carolina,37,"Jun., 2020",2020/06,"Acute myocardial infarction, unspecified",I21.9,233,0,0
16889,North Carolina,37,"Jun., 2020",2020/06,"Atherosclerotic cardiovascular disease, so described",I25.0,147,0,0
16890,North Carolina,37,"Jun., 2020",2020/06,Atherosclerotic heart disease,I25.1,342,0,0
16891,North Carolina,37,"Jun., 2020",2020/06,Ischaemic cardiomyopathy,I25.5,39,0,0
16892,North Carolina,37,"Jun., 2020",2020/06,"Chronic ischaemic heart disease, unspecified",I25.9,22,0,0
16893,North Carolina,37,"Jul., 2020",2020/07,0,0,891,Ischaemic heart diseases,I20-I25
16894,North Carolina,37,"Jul., 2020",2020/07,Acute subendocardial myocardial infarction,I21.4,18,0,0
16895,North Carolina,37,"Jul., 2020",2020/07,"Acute myocardial infarction, unspecified",I21.9,215,0,0
16896,North Carolina,37,"Jul., 2020",2020/07,"Acute ischaemic heart disease, unspecified",I24.9,13,0,0
16897,North Carolina,37,"Jul., 2020",2020/07,"Atherosclerotic cardiovascular disease, so described",I25.0,177,0,0
16898,North Carolina,37,"Jul., 2020",2020/07,Atherosclerotic heart disease,I25.1,396,0,0
16899,North Carolina,37,"Jul., 2020",2020/07,Ischaemic cardiomyopathy,I25.5,38,0,0
16900,North Carolina,37,"Jul., 2020",2020/07,"Chronic ischaemic heart disease, unspecified",I25.9,27,0,0
16901,North Carolina,37,"Aug., 2020",2020/08,0,0,832,Ischaemic heart diseases,I20-I25
16902,North Carolina,37,"Aug., 2020",2020/08,Acute subendocardial myocardial infarction,I21.4,18,0,0
16903,North Carolina,37,"Aug., 2020",2020/08,"Acute myocardial infarction, unspecified",I21.9,257,0,0
16904,North Carolina,37,"Aug., 2020",2020/08,"Acute ischaemic heart disease, unspecified",I24.9,14,0,0
16905,North Carolina,37,"Aug., 2020",2020/08,"Atherosclerotic cardiovascular disease, so described",I25.0,139,0,0
16906,North Carolina,37,"Aug., 2020",2020/08,Atherosclerotic heart disease,I25.1,345,0,0
16907,North Carolina,37,"Aug., 2020",2020/08,Ischaemic cardiomyopathy,I25.5,28,0,0
16908,North Carolina,37,"Aug., 2020",2020/08,"Chronic ischaemic heart disease, unspecified",I25.9,28,0,0
16909,North Carolina,37,"Sep., 2020",2020/09,0,0,887,Ischaemic heart diseases,I20-I25
16910,North Carolina,37,"Sep., 2020",2020/09,Acute subendocardial myocardial infarction,I21.4,25,0,0
16911,North Carolina,37,"Sep., 2020",2020/09,"Acute myocardial infarction, unspecified",I21.9,227,0,0
16912,North Carolina,37,"Sep., 2020",2020/09,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
16913,North Carolina,37,"Sep., 2020",2020/09,"Atherosclerotic cardiovascular disease, so described",I25.0,155,0,0
16914,North Carolina,37,"Sep., 2020",2020/09,Atherosclerotic heart disease,I25.1,396,0,0
16915,North Carolina,37,"Sep., 2020",2020/09,Ischaemic cardiomyopathy,I25.5,41,0,0
16916,North Carolina,37,"Sep., 2020",2020/09,"Chronic ischaemic heart disease, unspecified",I25.9,25,0,0
16917,North Carolina,37,"Oct., 2020",2020/10,0,0,917,Ischaemic heart diseases,I20-I25
16918,North Carolina,37,"Oct., 2020",2020/10,Acute subendocardial myocardial infarction,I21.4,30,0,0
16919,North Carolina,37,"Oct., 2020",2020/10,"Acute myocardial infarction, unspecified",I21.9,249,0,0
16920,North Carolina,37,"Oct., 2020",2020/10,"Acute ischaemic heart disease, unspecified",I24.9,13,0,0
16921,North Carolina,37,"Oct., 2020",2020/10,"Atherosclerotic cardiovascular disease, so described",I25.0,140,0,0
16922,North Carolina,37,"Oct., 2020",2020/10,Atherosclerotic heart disease,I25.1,406,0,0
16923,North Carolina,37,"Oct., 2020",2020/10,Ischaemic cardiomyopathy,I25.5,38,0,0
16924,North Carolina,37,"Oct., 2020",2020/10,"Chronic ischaemic heart disease, unspecified",I25.9,36,0,0
16925,North Carolina,37,"Nov., 2020",2020/11,0,0,939,Ischaemic heart diseases,I20-I25
16926,North Carolina,37,"Nov., 2020",2020/11,Acute subendocardial myocardial infarction,I21.4,25,0,0
16927,North Carolina,37,"Nov., 2020",2020/11,"Acute myocardial infarction, unspecified",I21.9,247,0,0
16928,North Carolina,37,"Nov., 2020",2020/11,"Atherosclerotic cardiovascular disease, so described",I25.0,155,0,0
16929,North Carolina,37,"Nov., 2020",2020/11,Atherosclerotic heart disease,I25.1,436,0,0
16930,North Carolina,37,"Nov., 2020",2020/11,Ischaemic cardiomyopathy,I25.5,29,0,0
16931,North Carolina,37,"Nov., 2020",2020/11,"Chronic ischaemic heart disease, unspecified",I25.9,32,0,0
16932,North Carolina,37,"Dec., 2020",2020/12,0,0,1006,Ischaemic heart diseases,I20-I25
16933,North Carolina,37,"Dec., 2020",2020/12,Acute subendocardial myocardial infarction,I21.4,22,0,0
16934,North Carolina,37,"Dec., 2020",2020/12,"Acute myocardial infarction, unspecified",I21.9,291,0,0
16935,North Carolina,37,"Dec., 2020",2020/12,"Atherosclerotic cardiovascular disease, so described",I25.0,175,0,0
16936,North Carolina,37,"Dec., 2020",2020/12,Atherosclerotic heart disease,I25.1,430,0,0
16937,North Carolina,37,"Dec., 2020",2020/12,Ischaemic cardiomyopathy,I25.5,45,0,0
16938,North Carolina,37,"Dec., 2020",2020/12,"Chronic ischaemic heart disease, unspecified",I25.9,30,0,0
16939,North Carolina,37,"Jan., 2021",2021/01,0,0,1065,Ischaemic heart diseases,I20-I25
16940,North Carolina,37,"Jan., 2021",2021/01,Acute subendocardial myocardial infarction,I21.4,27,0,0
16941,North Carolina,37,"Jan., 2021",2021/01,"Acute myocardial infarction, unspecified",I21.9,311,0,0
16942,North Carolina,37,"Jan., 2021",2021/01,"Acute ischaemic heart disease, unspecified",I24.9,17,0,0
16943,North Carolina,37,"Jan., 2021",2021/01,"Atherosclerotic cardiovascular disease, so described",I25.0,194,0,0
16944,North Carolina,37,"Jan., 2021",2021/01,Atherosclerotic heart disease,I25.1,428,0,0
16945,North Carolina,37,"Jan., 2021",2021/01,Ischaemic cardiomyopathy,I25.5,43,0,0
16946,North Carolina,37,"Jan., 2021",2021/01,"Chronic ischaemic heart disease, unspecified",I25.9,37,0,0
16947,North Carolina,37,"Feb., 2021",2021/02,0,0,907,Ischaemic heart diseases,I20-I25
16948,North Carolina,37,"Feb., 2021",2021/02,Acute subendocardial myocardial infarction,I21.4,31,0,0
16949,North Carolina,37,"Feb., 2021",2021/02,"Acute myocardial infarction, unspecified",I21.9,242,0,0
16950,North Carolina,37,"Feb., 2021",2021/02,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
16951,North Carolina,37,"Feb., 2021",2021/02,"Atherosclerotic cardiovascular disease, so described",I25.0,160,0,0
16952,North Carolina,37,"Feb., 2021",2021/02,Atherosclerotic heart disease,I25.1,395,0,0
16953,North Carolina,37,"Feb., 2021",2021/02,Ischaemic cardiomyopathy,I25.5,39,0,0
16954,North Carolina,37,"Feb., 2021",2021/02,"Chronic ischaemic heart disease, unspecified",I25.9,17,0,0
16955,North Carolina,37,"Mar., 2021",2021/03,0,0,898,Ischaemic heart diseases,I20-I25
16956,North Carolina,37,"Mar., 2021",2021/03,Acute subendocardial myocardial infarction,I21.4,23,0,0
16957,North Carolina,37,"Mar., 2021",2021/03,"Acute myocardial infarction, unspecified",I21.9,221,0,0
16958,North Carolina,37,"Mar., 2021",2021/03,"Acute ischaemic heart disease, unspecified",I24.9,16,0,0
16959,North Carolina,37,"Mar., 2021",2021/03,"Atherosclerotic cardiovascular disease, so described",I25.0,156,0,0
16960,North Carolina,37,"Mar., 2021",2021/03,Atherosclerotic heart disease,I25.1,409,0,0
16961,North Carolina,37,"Mar., 2021",2021/03,Ischaemic cardiomyopathy,I25.5,41,0,0
