State,StateCode,Year,Month,NDVI
Commonwealth of the Northern Mariana Islands,MP,2018.0,6.0,0.7362480291970803
Commonwealth of the Northern Mariana Islands,MP,2018.0,7.0,0.6358244813278009
Commonwealth of the Northern Mariana Islands,MP,2018.0,8.0,0.6584669503546099
Commonwealth of the Northern Mariana Islands,MP,2018.0,9.0,0.6578055555555556
Commonwealth of the Northern Mariana Islands,MP,2018.0,10.0,0.6797189107413011
Commonwealth of the Northern Mariana Islands,MP,2018.0,11.0,0.6886843317972351
Commonwealth of the Northern Mariana Islands,MP,2018.0,12.0,0.7222017366136035
Commonwealth of the Northern Mariana Islands,MP,2019.0,1.0,0.7140184732824428
Commonwealth of the Northern Mariana Islands,MP,2019.0,2.0,0.7102711143695015
Commonwealth of the Northern Mariana Islands,MP,2019.0,3.0,0.6720446220930233
Commonwealth of the Northern Mariana Islands,MP,2019.0,4.0,0.6273709449929479
Commonwealth of the Northern Mariana Islands,MP,2019.0,5.0,0.6209156295224313
Commonwealth of the Northern Mariana Islands,MP,2019.0,6.0,0.6688010028653295
Commonwealth of the Northern Mariana Islands,MP,2019.0,7.0,0.651530693069307
Commonwealth of the Northern Mariana Islands,MP,2019.0,8.0,0.6620058333333334
Commonwealth of the Northern Mariana Islands,MP,2019.0,9.0,0.7070767180925667
Commonwealth of the Northern Mariana Islands,MP,2019.0,10.0,0.7253337404580154
Commonwealth of the Northern Mariana Islands,MP,2019.0,11.0,0.6975895366218237
Commonwealth of the Northern Mariana Islands,MP,2019.0,12.0,0.7557559941520469
Commonwealth of the Northern Mariana Islands,MP,2020.0,1.0,0.7148639416058394
Commonwealth of the Northern Mariana Islands,MP,2020.0,2.0,0.7050252873563219
Commonwealth of the Northern Mariana Islands,MP,2020.0,3.0,0.6709626591230552
Commonwealth of the Northern Mariana Islands,MP,2020.0,4.0,0.6395646892655368
Commonwealth of the Northern Mariana Islands,MP,2020.0,5.0,0.6026652173913043
Commonwealth of the Northern Mariana Islands,MP,2020.0,6.0,0.6367029207232268
Commonwealth of the Northern Mariana Islands,MP,2020.0,7.0,0.6489129078014185
Commonwealth of the Northern Mariana Islands,MP,2020.0,8.0,0.6711351351351352
Commonwealth of the Northern Mariana Islands,MP,2020.0,9.0,0.7096137588652482
Commonwealth of the Northern Mariana Islands,MP,2020.0,10.0,0.7384516546762591
Commonwealth of the Northern Mariana Islands,MP,2020.0,11.0,0.7598737849779087
Commonwealth of the Northern Mariana Islands,MP,2020.0,12.0,0.7820873015873017
Commonwealth of the Northern Mariana Islands,MP,2021.0,1.0,0.7428903726708075
Commonwealth of the Northern Mariana Islands,MP,2021.0,2.0,0.7198767908309456
Commonwealth of the Northern Mariana Islands,MP,2021.0,3.0,0.6830695467422097
Commonwealth of the Northern Mariana Islands,MP,2021.0,4.0,0.6533411174785101
Commonwealth of the Northern Mariana Islands,MP,2021.0,5.0,0.6776425685425685
Commonwealth of the Northern Mariana Islands,MP,2021.0,6.0,0.7054263456090653
Commonwealth of the Northern Mariana Islands,MP,2021.0,7.0,0.6702990264255911
Commonwealth of the Northern Mariana Islands,MP,2021.0,8.0,0.7225478260869566
Commonwealth of the Northern Mariana Islands,MP,2021.0,9.0,0.7107598290598292
Commonwealth of the Northern Mariana Islands,MP,2021.0,10.0,0.6982872727272728
Commonwealth of the Northern Mariana Islands,MP,2021.0,11.0,0.7552916537867079
Commonwealth of the Northern Mariana Islands,MP,2021.0,12.0,0.7416191642651297
Commonwealth of the Northern Mariana Islands,MP,2022.0,1.0,0.7281422680412372
Commonwealth of the Northern Mariana Islands,MP,2022.0,2.0,0.6945801724137931
Commonwealth of the Northern Mariana Islands,MP,2022.0,3.0,0.6736308345120227
Commonwealth of the Northern Mariana Islands,MP,2022.0,4.0,0.6639808011049725
Commonwealth of the Northern Mariana Islands,MP,2022.0,5.0,0.7033484330484331
Commonwealth of the Northern Mariana Islands,MP,2022.0,6.0,0.685571671388102
Commonwealth of the Northern Mariana Islands,MP,2022.0,7.0,0.6921578125000001
Commonwealth of the Northern Mariana Islands,MP,2022.0,8.0,0.7153435413642961
Commonwealth of the Northern Mariana Islands,MP,2022.0,9.0,0.7017146131805159
Commonwealth of the Northern Mariana Islands,MP,2022.0,10.0,0.7089844444444445
Commonwealth of the Northern Mariana Islands,MP,2022.0,11.0,0.7601496147919877
Commonwealth of the Northern Mariana Islands,MP,2022.0,12.0,0.7608325108853411
Commonwealth of the Northern Mariana Islands,MP,2023.0,1.0,0.695631091180867
Commonwealth of the Northern Mariana Islands,MP,2023.0,2.0,0.7207384728340677
Commonwealth of the Northern Mariana Islands,MP,2023.0,3.0,0.6978245283018868
Commonwealth of the Northern Mariana Islands,MP,2023.0,4.0,0.6763584527220631
Commonwealth of the Northern Mariana Islands,MP,2023.0,5.0,0.6625316860465117
Commonwealth of the Northern Mariana Islands,MP,2023.0,6.0,0.7045466089466089
Commonwealth of the Northern Mariana Islands,MP,2023.0,7.0,0.6994283880171185
Commonwealth of the Northern Mariana Islands,MP,2023.0,8.0,0.654694
Commonwealth of the Northern Mariana Islands,MP,2023.0,9.0,0.6868151734104047
Commonwealth of the Northern Mariana Islands,MP,2023.0,10.0,0.7237281203007518
Commonwealth of the Northern Mariana Islands,MP,2023.0,11.0,0.7179464977645306
Commonwealth of the Northern Mariana Islands,MP,2023.0,12.0,0.7622729970326411
Commonwealth of the Northern Mariana Islands,MP,2024.0,1.0,0.7183302395209581
Commonwealth of the Northern Mariana Islands,MP,2024.0,2.0,0.6908630985915493
Commonwealth of the Northern Mariana Islands,MP,2024.0,3.0,0.6685030726256983
Commonwealth of the Northern Mariana Islands,MP,2024.0,4.0,0.6321291012838802
Commonwealth of the Northern Mariana Islands,MP,2024.0,5.0,0.6354310984308131
Commonwealth of the Northern Mariana Islands,MP,2024.0,6.0,0.69144598540146
Commonwealth of the Northern Mariana Islands,MP,2024.0,7.0,0.6693367521367521
Commonwealth of the Northern Mariana Islands,MP,2024.0,8.0,0.6456066759388039
Commonwealth of the Northern Mariana Islands,MP,2024.0,9.0,0.6504912181303116
Commonwealth of the Northern Mariana Islands,MP,2024.0,10.0,0.7028054469273743
Commonwealth of the Northern Mariana Islands,MP,2024.0,11.0,0.734135843373494
Commonwealth of the Northern Mariana Islands,MP,2024.0,12.0,0.7459825396825397
Mississippi,MS,2015.0,1.0,0.5249781251563855
Mississippi,MS,2015.0,2.0,0.5137407478528422
Mississippi,MS,2015.0,3.0,0.5249390549109786
Mississippi,MS,2015.0,4.0,0.6777768870874332
Mississippi,MS,2015.0,5.0,0.7440933336899175
Mississippi,MS,2015.0,6.0,0.767107060258968
Mississippi,MS,2015.0,7.0,0.7874221692026909
Mississippi,MS,2015.0,8.0,0.7777413139341146
Mississippi,MS,2015.0,9.0,0.7381415350268744
Mississippi,MS,2015.0,10.0,0.6525583547676488
Mississippi,MS,2015.0,11.0,0.6314068593587566
Mississippi,MS,2015.0,12.0,0.6028949155635103
Mississippi,MS,2016.0,1.0,0.5617292192356789
Mississippi,MS,2016.0,2.0,0.529309298101978
Mississippi,MS,2016.0,3.0,0.5341171648940695
Mississippi,MS,2016.0,4.0,0.6445415143994252
Mississippi,MS,2016.0,5.0,0.7333765049317601
Mississippi,MS,2016.0,6.0,0.7722810026635446
Mississippi,MS,2016.0,7.0,0.8001563751717762
Mississippi,MS,2016.0,8.0,0.8063866372576334
Mississippi,MS,2016.0,9.0,0.767875691535597
Mississippi,MS,2016.0,10.0,0.6718356666702938
Mississippi,MS,2016.0,11.0,0.614680874029123
Mississippi,MS,2016.0,12.0,0.543830464985113
Mississippi,MS,2017.0,1.0,0.53021054776811
Mississippi,MS,2017.0,2.0,0.5218950321475689
Mississippi,MS,2017.0,3.0,0.5693413315358224
Mississippi,MS,2017.0,4.0,0.6696171890040363
Mississippi,MS,2017.0,5.0,0.7706947487035527
Mississippi,MS,2017.0,6.0,0.7973563589185971
Mississippi,MS,2017.0,7.0,0.8075762187226242
Mississippi,MS,2017.0,8.0,0.8010145471099525
Mississippi,MS,2017.0,9.0,0.7585966130912382
Mississippi,MS,2017.0,10.0,0.6997417140296299
Mississippi,MS,2017.0,11.0,0.6235383040256872
Mississippi,MS,2017.0,12.0,0.5594621581366322
Mississippi,MS,2018.0,1.0,0.5132523962854438
Mississippi,MS,2018.0,2.0,0.5101511264382426
Mississippi,MS,2018.0,3.0,0.5180826536574122
Mississippi,MS,2018.0,4.0,0.6304973004486724
Mississippi,MS,2018.0,5.0,0.7388203615529906
Mississippi,MS,2018.0,6.0,0.77442828097168
Mississippi,MS,2018.0,7.0,0.7980397541084764
Mississippi,MS,2018.0,8.0,0.788348236799364
Mississippi,MS,2018.0,9.0,0.7626383370245833
Mississippi,MS,2018.0,10.0,0.712158705980821
Mississippi,MS,2018.0,11.0,0.6477733299588015
Mississippi,MS,2018.0,12.0,0.5640542076032784
Mississippi,MS,2019.0,1.0,0.5591909401420158
Mississippi,MS,2019.0,2.0,0.5510789497341474
Mississippi,MS,2019.0,3.0,0.5468050274188762
Mississippi,MS,2019.0,4.0,0.6536757509833451
Mississippi,MS,2019.0,5.0,0.7367853169385089
Mississippi,MS,2019.0,6.0,0.76429755407056
Mississippi,MS,2019.0,7.0,0.8014035071934207
Mississippi,MS,2019.0,8.0,0.7960100530453422
Mississippi,MS,2019.0,9.0,0.7611004419725708
Mississippi,MS,2019.0,10.0,0.6896336896991058
Mississippi,MS,2019.0,11.0,0.6238366985746981
Mississippi,MS,2019.0,12.0,0.5505780077547809
Mississippi,MS,2020.0,1.0,0.5482585728446605
Mississippi,MS,2020.0,2.0,0.536738639652425
Mississippi,MS,2020.0,3.0,0.5855207162835561
Mississippi,MS,2020.0,4.0,0.7151721077727816
Mississippi,MS,2020.0,5.0,0.7340634518326956
Mississippi,MS,2020.0,6.0,0.7828810866240532
Mississippi,MS,2020.0,7.0,0.814520243863052
Mississippi,MS,2020.0,8.0,0.7962132306001736
Mississippi,MS,2020.0,9.0,0.7637016269456152
Mississippi,MS,2020.0,10.0,0.7071447106039892
Mississippi,MS,2020.0,11.0,0.6487096205759061
Mississippi,MS,2020.0,12.0,0.5786600299344714
Mississippi,MS,2021.0,1.0,0.5418256894676503
Mississippi,MS,2021.0,2.0,0.5216267855364869
Mississippi,MS,2021.0,3.0,0.5430909309845402
Mississippi,MS,2021.0,4.0,0.6723205305966518
Mississippi,MS,2021.0,5.0,0.7397898156782743
Mississippi,MS,2021.0,6.0,0.7763146985960881
Mississippi,MS,2021.0,7.0,0.8081410207872473
Mississippi,MS,2021.0,8.0,0.8057410972122288
Mississippi,MS,2021.0,9.0,0.7705488664278739
Mississippi,MS,2021.0,10.0,0.708638243925405
Mississippi,MS,2021.0,11.0,0.6325163567178921
Mississippi,MS,2021.0,12.0,0.5852142944931302
Mississippi,MS,2022.0,1.0,0.5643251796014328
Mississippi,MS,2022.0,2.0,0.5162030015248793
Mississippi,MS,2022.0,3.0,0.5188125417934268
Mississippi,MS,2022.0,4.0,0.6307442884950567
Mississippi,MS,2022.0,5.0,0.7381769925978676
Mississippi,MS,2022.0,6.0,0.7627891573757378
Mississippi,MS,2022.0,7.0,0.7850024350011042
Mississippi,MS,2022.0,8.0,0.795215489261363
Mississippi,MS,2022.0,9.0,0.7689796311430189
Mississippi,MS,2022.0,10.0,0.6636912930551934
Mississippi,MS,2022.0,11.0,0.5988641892417793
Mississippi,MS,2022.0,12.0,0.5608096430261704
Mississippi,MS,2023.0,1.0,0.5111054510057433
Mississippi,MS,2023.0,2.0,0.5070350383193447
Mississippi,MS,2023.0,3.0,0.5565067502999096
Mississippi,MS,2023.0,4.0,0.6709603280657902
Mississippi,MS,2023.0,5.0,0.7357662449000492
Mississippi,MS,2023.0,6.0,0.782454435089051
Mississippi,MS,2023.0,7.0,0.7996349850757095
Mississippi,MS,2023.0,8.0,0.7732113418740255
Mississippi,MS,2023.0,9.0,0.7256162192463157
Mississippi,MS,2023.0,10.0,0.6569643711008311
Mississippi,MS,2023.0,11.0,0.5874682446614122
Mississippi,MS,2023.0,12.0,0.5506720801615559
Mississippi,MS,2024.0,1.0,0.5320998469890963
Mississippi,MS,2024.0,2.0,0.5294967545772523
Mississippi,MS,2024.0,3.0,0.5604326580701147
Mississippi,MS,2024.0,4.0,0.6706437880251845
Mississippi,MS,2024.0,5.0,0.7642325504540107
Mississippi,MS,2024.0,6.0,0.7802389809955328
Mississippi,MS,2024.0,7.0,0.794362063569631
Mississippi,MS,2024.0,8.0,0.782813184034882
Mississippi,MS,2024.0,9.0,0.7398406056696368
Mississippi,MS,2024.0,10.0,0.6974050945923925
Mississippi,MS,2024.0,11.0,0.6552309608908783
Mississippi,MS,2024.0,12.0,0.5897046553671285
Montana,MT,2015.0,1.0,0.1984818544249157
Montana,MT,2015.0,2.0,0.2549038155053996
Montana,MT,2015.0,3.0,0.28313768056252064
Montana,MT,2015.0,4.0,0.326175389223121
Montana,MT,2015.0,5.0,0.42199674687803357
Montana,MT,2015.0,6.0,0.5029630328877617
Montana,MT,2015.0,7.0,0.464540689981038
Montana,MT,2015.0,8.0,0.40529620579859815
Montana,MT,2015.0,9.0,0.3833164876652302
Montana,MT,2015.0,10.0,0.36791716929000307
Montana,MT,2015.0,11.0,0.3062753152402668
Montana,MT,2015.0,12.0,0.2764757261399689
Montana,MT,2016.0,1.0,0.11449036595954697
Montana,MT,2016.0,2.0,0.2519967485559481
Montana,MT,2016.0,3.0,0.2664014018578159
Montana,MT,2016.0,4.0,0.3382694269911241
Montana,MT,2016.0,5.0,0.44773217738989546
Montana,MT,2016.0,6.0,0.5153293693243478
Montana,MT,2016.0,7.0,0.4693172236297427
Montana,MT,2016.0,8.0,0.40931795188786624
Montana,MT,2016.0,9.0,0.3962886043014243
Montana,MT,2016.0,10.0,0.39998314269375274
Montana,MT,2016.0,11.0,0.3721784028865449
Montana,MT,2016.0,12.0,0.3352329152485972
Montana,MT,2017.0,1.0,0.0773517925140683
Montana,MT,2017.0,2.0,0.2141062034798872
Montana,MT,2017.0,3.0,0.2712599096898426
Montana,MT,2017.0,4.0,0.3541645494884293
Montana,MT,2017.0,5.0,0.44609618532184886
Montana,MT,2017.0,6.0,0.49481007490585
Montana,MT,2017.0,7.0,0.4394447617687579
Montana,MT,2017.0,8.0,0.37718203818245993
Montana,MT,2017.0,9.0,0.3487864517819762
Montana,MT,2017.0,10.0,0.3329729919227758
Montana,MT,2017.0,11.0,0.27598306173162473
Montana,MT,2017.0,12.0,0.2880521030643139
Montana,MT,2018.0,1.0,0.0608990366027832
Montana,MT,2018.0,2.0,0.0678232442825057
Montana,MT,2018.0,3.0,0.1032796021879649
Montana,MT,2018.0,4.0,0.2769488269351381
Montana,MT,2018.0,5.0,0.4380112301782904
Montana,MT,2018.0,6.0,0.5405626940839975
Montana,MT,2018.0,7.0,0.5206026664855791
Montana,MT,2018.0,8.0,0.4267365731636298
Montana,MT,2018.0,9.0,0.3938071995816432
Montana,MT,2018.0,10.0,0.3637321879360568
Montana,MT,2018.0,11.0,0.2714272802569903
Montana,MT,2018.0,12.0,0.27297662188159055
Montana,MT,2019.0,1.0,0.1872384862405742
Montana,MT,2019.0,2.0,0.07556002884662354
Montana,MT,2019.0,3.0,0.19037751612919976
Montana,MT,2019.0,4.0,0.30443980734967435
Montana,MT,2019.0,5.0,0.41359793618764756
Montana,MT,2019.0,6.0,0.5333549664850804
Montana,MT,2019.0,7.0,0.5425897426855185
Montana,MT,2019.0,8.0,0.46341567727825317
Montana,MT,2019.0,9.0,0.4271477135076747
Montana,MT,2019.0,10.0,0.3837582757300319
Montana,MT,2019.0,11.0,0.3145370225902034
Montana,MT,2019.0,12.0,0.3004925650531862
Montana,MT,2020.0,1.0,0.17316996668365242
Montana,MT,2020.0,2.0,0.20500608704399353
Montana,MT,2020.0,3.0,0.23115558178560164
Montana,MT,2020.0,4.0,0.30189163475190284
Montana,MT,2020.0,5.0,0.4269374000092762
Montana,MT,2020.0,6.0,0.5262790212486141
Montana,MT,2020.0,7.0,0.5252537982704019
Montana,MT,2020.0,8.0,0.43096757865211033
Montana,MT,2020.0,9.0,0.3707931801318765
Montana,MT,2020.0,10.0,0.35215253696676063
Montana,MT,2020.0,11.0,0.3013112868383307
Montana,MT,2020.0,12.0,0.2629306510629128
Montana,MT,2021.0,1.0,0.22848239719206936
Montana,MT,2021.0,2.0,0.2117739406850126
Montana,MT,2021.0,3.0,0.2375258892667428
Montana,MT,2021.0,4.0,0.2877990723049721
Montana,MT,2021.0,5.0,0.3958548585340532
Montana,MT,2021.0,6.0,0.4502003037750501
Montana,MT,2021.0,7.0,0.41619455558654556
Montana,MT,2021.0,8.0,0.3732744017555128
Montana,MT,2021.0,9.0,0.37263974907884134
Montana,MT,2021.0,10.0,0.334581915886775
Montana,MT,2021.0,11.0,0.3228057588478624
Montana,MT,2021.0,12.0,0.3018032764960981
Montana,MT,2022.0,1.0,0.1417872791129872
Montana,MT,2022.0,2.0,0.19662593963441552
Montana,MT,2022.0,3.0,0.24527630414708704
Montana,MT,2022.0,4.0,0.27071400419856895
Montana,MT,2022.0,5.0,0.3850688940843766
Montana,MT,2022.0,6.0,0.4960656785201725
Montana,MT,2022.0,7.0,0.4815583361882391
Montana,MT,2022.0,8.0,0.4025721935487334
Montana,MT,2022.0,9.0,0.3633020596906332
Montana,MT,2022.0,10.0,0.3686423808360631
Montana,MT,2022.0,11.0,0.25191534129840387
Montana,MT,2022.0,12.0,0.12499557061189917
Montana,MT,2023.0,1.0,0.1238208063274878
Montana,MT,2023.0,2.0,0.1369705520086609
Montana,MT,2023.0,3.0,0.12031252323411644
Montana,MT,2023.0,4.0,0.283006116411587
Montana,MT,2023.0,5.0,0.4723039939665141
Montana,MT,2023.0,6.0,0.5658192306001708
Montana,MT,2023.0,7.0,0.5212289661520617
Montana,MT,2023.0,8.0,0.42623144761990955
Montana,MT,2023.0,9.0,0.39509414429479833
Montana,MT,2023.0,10.0,0.3991398914121902
Montana,MT,2023.0,11.0,0.3625029949955193
Montana,MT,2023.0,12.0,0.3353127678139447
Montana,MT,2024.0,1.0,0.2435872497484428
Montana,MT,2024.0,2.0,0.2511564238470715
Montana,MT,2024.0,3.0,0.26242389216713147
Montana,MT,2024.0,4.0,0.32793386464576696
Montana,MT,2024.0,5.0,0.433797843246816
Montana,MT,2024.0,6.0,0.5095500619652998
Montana,MT,2024.0,7.0,0.4871640768868523
Montana,MT,2024.0,8.0,0.40356572209500674
Montana,MT,2024.0,9.0,0.3830590757802714
Montana,MT,2024.0,10.0,0.3697121558885839
Montana,MT,2024.0,11.0,0.3003770261643618
Montana,MT,2024.0,12.0,0.2693942798235408
North Carolina,NC,2015.0,1.0,0.5104520508281021
North Carolina,NC,2015.0,2.0,0.4962892365232446
North Carolina,NC,2015.0,3.0,0.5017300293685175
North Carolina,NC,2015.0,4.0,0.5935574616537033
North Carolina,NC,2015.0,5.0,0.7121646404957155
North Carolina,NC,2015.0,6.0,0.7427225545473962
North Carolina,NC,2015.0,7.0,0.7739895618388867
North Carolina,NC,2015.0,8.0,0.786053291475396
North Carolina,NC,2015.0,9.0,0.777327943921097
North Carolina,NC,2015.0,10.0,0.7102483288880858
North Carolina,NC,2015.0,11.0,0.5977749972463453
North Carolina,NC,2015.0,12.0,0.5724565621888462
North Carolina,NC,2016.0,1.0,0.5635082266589212
North Carolina,NC,2016.0,2.0,0.5313700538801631
North Carolina,NC,2016.0,3.0,0.520472287853501
North Carolina,NC,2016.0,4.0,0.6034396589278105
North Carolina,NC,2016.0,5.0,0.7161772375703718
North Carolina,NC,2016.0,6.0,0.7458583186752481
North Carolina,NC,2016.0,7.0,0.7783271859858494
North Carolina,NC,2016.0,8.0,0.78774669513946
North Carolina,NC,2016.0,9.0,0.7700702797554904
North Carolina,NC,2016.0,10.0,0.6997745654401262
North Carolina,NC,2016.0,11.0,0.5845887435132835
North Carolina,NC,2016.0,12.0,0.5355632167581863
North Carolina,NC,2017.0,1.0,0.5295822851465725
North Carolina,NC,2017.0,2.0,0.5324654338941344
North Carolina,NC,2017.0,3.0,0.5213609195682876
North Carolina,NC,2017.0,4.0,0.6117533969870163
North Carolina,NC,2017.0,5.0,0.7338930680404627
North Carolina,NC,2017.0,6.0,0.7600729485818425
North Carolina,NC,2017.0,7.0,0.7812515145072062
North Carolina,NC,2017.0,8.0,0.7933106254753938
North Carolina,NC,2017.0,9.0,0.7713862698788079
North Carolina,NC,2017.0,10.0,0.7040168229354524
North Carolina,NC,2017.0,11.0,0.5886290047602006
North Carolina,NC,2017.0,12.0,0.5362238764046817
North Carolina,NC,2018.0,1.0,0.49832478108888495
North Carolina,NC,2018.0,2.0,0.500932422636157
North Carolina,NC,2018.0,3.0,0.5247961135591769
North Carolina,NC,2018.0,4.0,0.5767650735599142
North Carolina,NC,2018.0,5.0,0.7123775094363186
North Carolina,NC,2018.0,6.0,0.7684803807953895
North Carolina,NC,2018.0,7.0,0.7802442415577766
North Carolina,NC,2018.0,8.0,0.7981702409059537
North Carolina,NC,2018.0,9.0,0.771771059598731
North Carolina,NC,2018.0,10.0,0.7151513150452737
North Carolina,NC,2018.0,11.0,0.6036987192143387
North Carolina,NC,2018.0,12.0,0.5412200601202476
North Carolina,NC,2019.0,1.0,0.5306233231390557
North Carolina,NC,2019.0,2.0,0.5124871233415021
North Carolina,NC,2019.0,3.0,0.5203830409638888
North Carolina,NC,2019.0,4.0,0.6093145492821915
North Carolina,NC,2019.0,5.0,0.7143485074594973
North Carolina,NC,2019.0,6.0,0.7440880636758294
North Carolina,NC,2019.0,7.0,0.7700673166524757
North Carolina,NC,2019.0,8.0,0.7824352993134355
North Carolina,NC,2019.0,9.0,0.7564964204196937
North Carolina,NC,2019.0,10.0,0.6814507991449447
North Carolina,NC,2019.0,11.0,0.5977546816676588
North Carolina,NC,2019.0,12.0,0.5366010840404872
North Carolina,NC,2020.0,1.0,0.5403271180211155
North Carolina,NC,2020.0,2.0,0.5405940886861209
North Carolina,NC,2020.0,3.0,0.5569699816312513
North Carolina,NC,2020.0,4.0,0.6506096117473834
North Carolina,NC,2020.0,5.0,0.7120601193185816
North Carolina,NC,2020.0,6.0,0.7662853040143509
North Carolina,NC,2020.0,7.0,0.7797456460498203
North Carolina,NC,2020.0,8.0,0.8009889040443852
North Carolina,NC,2020.0,9.0,0.7712595740335043
North Carolina,NC,2020.0,10.0,0.7146883438707082
North Carolina,NC,2020.0,11.0,0.6161338149888786
North Carolina,NC,2020.0,12.0,0.565604509066664
North Carolina,NC,2021.0,1.0,0.5360582401985403
North Carolina,NC,2021.0,2.0,0.5194445692089216
North Carolina,NC,2021.0,3.0,0.5265397741403225
North Carolina,NC,2021.0,4.0,0.6074552514039835
North Carolina,NC,2021.0,5.0,0.6996686242262742
North Carolina,NC,2021.0,6.0,0.7578909666414462
North Carolina,NC,2021.0,7.0,0.7904131618454464
North Carolina,NC,2021.0,8.0,0.8037591230166908
North Carolina,NC,2021.0,9.0,0.7683833941585045
North Carolina,NC,2021.0,10.0,0.7148379075101723
North Carolina,NC,2021.0,11.0,0.6028075490536029
North Carolina,NC,2021.0,12.0,0.539728734593577
North Carolina,NC,2022.0,1.0,0.5340101407316091
North Carolina,NC,2022.0,2.0,0.5194546430694085
North Carolina,NC,2022.0,3.0,0.5316334632228361
North Carolina,NC,2022.0,4.0,0.5960265682112988
North Carolina,NC,2022.0,5.0,0.7140757317736707
North Carolina,NC,2022.0,6.0,0.7457914792981465
North Carolina,NC,2022.0,7.0,0.7833636803766384
North Carolina,NC,2022.0,8.0,0.7894832219519037
North Carolina,NC,2022.0,9.0,0.773512104202129
North Carolina,NC,2022.0,10.0,0.6746805884620546
North Carolina,NC,2022.0,11.0,0.5779489993883298
North Carolina,NC,2022.0,12.0,0.5505018771486488
North Carolina,NC,2023.0,1.0,0.5346178363058279
North Carolina,NC,2023.0,2.0,0.5215943822643487
North Carolina,NC,2023.0,3.0,0.5362786567540992
North Carolina,NC,2023.0,4.0,0.6282366710320596
North Carolina,NC,2023.0,5.0,0.7195130007470198
North Carolina,NC,2023.0,6.0,0.7542941210130639
North Carolina,NC,2023.0,7.0,0.7861492687285535
North Carolina,NC,2023.0,8.0,0.791858370018231
North Carolina,NC,2023.0,9.0,0.7757024302997874
North Carolina,NC,2023.0,10.0,0.7111356048210241
North Carolina,NC,2023.0,11.0,0.5696748124162186
North Carolina,NC,2023.0,12.0,0.5398370137024078
North Carolina,NC,2024.0,1.0,0.5260698455643097
North Carolina,NC,2024.0,2.0,0.5143941452826847
North Carolina,NC,2024.0,3.0,0.5370006855749427
North Carolina,NC,2024.0,4.0,0.6179453324261643
North Carolina,NC,2024.0,5.0,0.7320917293067846
North Carolina,NC,2024.0,6.0,0.7477811103450236
North Carolina,NC,2024.0,7.0,0.7732207397282593
North Carolina,NC,2024.0,8.0,0.8062883647666341
North Carolina,NC,2024.0,9.0,0.7726431355566504
North Carolina,NC,2024.0,10.0,0.7085820675124602
North Carolina,NC,2024.0,11.0,0.5937131120284459
North Carolina,NC,2024.0,12.0,0.5485586625616303
North Dakota,ND,2015.0,1.0,0.12552799815011267
North Dakota,ND,2015.0,2.0,0.12716635337747975
North Dakota,ND,2015.0,3.0,0.22978854470787546
North Dakota,ND,2015.0,4.0,0.24175523785572686
North Dakota,ND,2015.0,5.0,0.34928076280161213
North Dakota,ND,2015.0,6.0,0.6117189272635556
North Dakota,ND,2015.0,7.0,0.6872026614283244
North Dakota,ND,2015.0,8.0,0.5907739155955823
North Dakota,ND,2015.0,9.0,0.47590470438405286
North Dakota,ND,2015.0,10.0,0.37332761630649386
North Dakota,ND,2015.0,11.0,0.3076397775214922
North Dakota,ND,2015.0,12.0,0.2873430071818862
North Dakota,ND,2016.0,1.0,0.04585825548816973
North Dakota,ND,2016.0,2.0,0.16530691364875408
North Dakota,ND,2016.0,3.0,0.23239632429016893
North Dakota,ND,2016.0,4.0,0.255783177072131
North Dakota,ND,2016.0,5.0,0.4317863633726595
North Dakota,ND,2016.0,6.0,0.5997501418913045
North Dakota,ND,2016.0,7.0,0.6733246143463981
North Dakota,ND,2016.0,8.0,0.6144414801157482
North Dakota,ND,2016.0,9.0,0.5053632465553712
North Dakota,ND,2016.0,10.0,0.40676467535744054
North Dakota,ND,2016.0,11.0,0.3291704974335151
North Dakota,ND,2016.0,12.0,0.302228355697055
North Dakota,ND,2017.0,1.0,-0.024422360667156136
North Dakota,ND,2017.0,2.0,0.04825987249445313
North Dakota,ND,2017.0,3.0,0.2192489208228445
North Dakota,ND,2017.0,4.0,0.27265474707582915
North Dakota,ND,2017.0,5.0,0.37261493422217834
North Dakota,ND,2017.0,6.0,0.5293155087977814
North Dakota,ND,2017.0,7.0,0.5880499988684276
North Dakota,ND,2017.0,8.0,0.5847954005656641
North Dakota,ND,2017.0,9.0,0.5074474006128961
North Dakota,ND,2017.0,10.0,0.38511543982495827
North Dakota,ND,2017.0,11.0,0.26545234731302775
North Dakota,ND,2017.0,12.0,0.2648026424936267
North Dakota,ND,2018.0,1.0,0.03413894249613704
North Dakota,ND,2018.0,2.0,0.03642424582935105
North Dakota,ND,2018.0,3.0,0.03532554569001027
North Dakota,ND,2018.0,4.0,0.2326895735068721
North Dakota,ND,2018.0,5.0,0.3734404282732459
North Dakota,ND,2018.0,6.0,0.6357699860213437
North Dakota,ND,2018.0,7.0,0.6995979547567952
North Dakota,ND,2018.0,8.0,0.602410062627227
North Dakota,ND,2018.0,9.0,0.4740625366298019
North Dakota,ND,2018.0,10.0,0.324451192561747
North Dakota,ND,2018.0,11.0,0.133620050453541
North Dakota,ND,2018.0,12.0,0.14499466137340392
North Dakota,ND,2019.0,1.0,0.022952986178655755
North Dakota,ND,2019.0,2.0,-0.00571882745890249
North Dakota,ND,2019.0,3.0,0.08420347592222507
