YEAR,MONTH,STATE,FLIGHTS_TOTAL
2020,4,New Jersey,3766.0
2020,4,New Mexico,3283.0
2020,4,New York,12286.0
2020,4,Newfoundland and Labrador,1.0
2020,4,North Carolina,22910.0
2020,4,North Dakota,2040.0
2020,4,Northwest Territories,2.0
2020,4,Nova Scotia,21.0
2020,4,Ohio,6954.0
2020,4,Oklahoma,3113.0
2020,4,Ontario,1387.0
2020,4,Oregon,8127.0
2020,4,Pennsylvania,18207.0
2020,4,Puerto Rico,4257.0
2020,4,Quebec,515.0
2020,4,Rhode Island,1388.0
2020,4,Saskatchewan,12.0
2020,4,South Carolina,3879.0
2020,4,South Dakota,1605.0
2020,4,Tennessee,20019.0
2020,4,Texas,52438.0
2020,4,U.S. Pacific Trust Territories and Possessions,891.0
2020,4,U.S. Virgin Islands,1180.0
2020,4,Utah,9644.0
2020,4,Vermont,665.0
2020,4,Virginia,15323.0
2020,4,Washington,15507.0
2020,4,West Virginia,1350.0
2020,4,Wisconsin,5090.0
2020,4,Wyoming,908.0
2020,4,Yukon Territory,30.0
2020,5,Alabama,2868.0
2020,5,Alaska,45652.0
2020,5,Alberta,334.0
2020,5,Arizona,17588.0
2020,5,Arkansas,2569.0
2020,5,British Columbia,465.0
2020,5,California,58741.0
2020,5,Colorado,26665.0
2020,5,Connecticut,2367.0
2020,5,Delaware,5.0
2020,5,Florida,38506.0
2020,5,Georgia,21888.0
2020,5,Hawaii,11526.0
2020,5,Idaho,2593.0
2020,5,Illinois,35555.0
2020,5,Indiana,6535.0
2020,5,Iowa,2940.0
2020,5,Kansas,1720.0
2020,5,Kentucky,15452.0
2020,5,Louisiana,5506.0
2020,5,Maine,1843.0
2020,5,Manitoba,157.0
2020,5,Maryland,13464.0
2020,5,Massachusetts,9242.0
2020,5,Michigan,12128.0
2020,5,Minnesota,8982.0
2020,5,Mississippi,1376.0
2020,5,Missouri,13182.0
2020,5,Montana,4250.0
2020,5,Nebraska,3709.0
2020,5,Nevada,15703.0
2020,5,New Brunswick,3.0
2020,5,New Hampshire,1508.0
2020,5,New Jersey,3591.0
2020,5,New Mexico,3727.0
2020,5,New York,11049.0
2020,5,Newfoundland and Labrador,15.0
2020,5,North Carolina,24674.0
2020,5,North Dakota,1935.0
2020,5,Nova Scotia,26.0
2020,5,Nunavut Territory,2.0
2020,5,Ohio,7421.0
2020,5,Oklahoma,3649.0
2020,5,Ontario,1065.0
2020,5,Oregon,8785.0
2020,5,Pennsylvania,16904.0
2020,5,Puerto Rico,4865.0
2020,5,Quebec,425.0
2020,5,Rhode Island,1604.0
2020,5,South Carolina,4586.0
2020,5,South Dakota,1703.0
2020,5,Tennessee,23114.0
2020,5,Texas,65489.0
2020,5,U.S. Pacific Trust Territories and Possessions,1456.0
2020,5,U.S. Virgin Islands,1915.0
2020,5,Utah,8885.0
2020,5,Vermont,709.0
2020,5,Virginia,13364.0
2020,5,Washington,16785.0
2020,5,West Virginia,1409.0
2020,5,Wisconsin,4869.0
2020,5,Wyoming,1101.0
2020,5,Yukon Territory,2.0
2020,6,Alabama,2808.0
2020,6,Alaska,53072.0
2020,6,Alberta,365.0
2020,6,Arizona,18080.0
2020,6,Arkansas,2458.0
2020,6,British Columbia,611.0
2020,6,California,60031.0
2020,6,Colorado,25787.0
2020,6,Connecticut,2458.0
2020,6,Delaware,5.0
2020,6,Florida,46705.0
2020,6,Georgia,24843.0
2020,6,Hawaii,12647.0
2020,6,Idaho,3094.0
2020,6,Illinois,33698.0
2020,6,Indiana,7279.0
2020,6,Iowa,3060.0
2020,6,Kansas,1649.0
2020,6,Kentucky,16139.0
2020,6,Louisiana,4991.0
2020,6,Maine,1890.0
2020,6,Manitoba,188.0
2020,6,Maryland,11623.0
2020,6,Massachusetts,12868.0
2020,6,Michigan,13880.0
2020,6,Minnesota,9981.0
2020,6,Mississippi,1399.0
2020,6,Missouri,12233.0
2020,6,Montana,4921.0
2020,6,Nebraska,3532.0
2020,6,Nevada,14433.0
2020,6,New Brunswick,8.0
2020,6,New Hampshire,1332.0
2020,6,New Jersey,6051.0
2020,6,New Mexico,3566.0
2020,6,New York,16253.0
2020,6,Newfoundland and Labrador,23.0
2020,6,North Carolina,26647.0
2020,6,North Dakota,1983.0
2020,6,Nova Scotia,36.0
2020,6,Nunavut Territory,2.0
2020,6,Ohio,7741.0
2020,6,Oklahoma,3455.0
2020,6,Ontario,1372.0
2020,6,Oregon,10685.0
2020,6,Pennsylvania,17096.0
2020,6,Puerto Rico,7277.0
2020,6,Quebec,505.0
2020,6,Rhode Island,2552.0
2020,6,South Carolina,5461.0
2020,6,South Dakota,1883.0
2020,6,Tennessee,22702.0
2020,6,Texas,63484.0
2020,6,U.S. Pacific Trust Territories and Possessions,2356.0
2020,6,U.S. Virgin Islands,3078.0
2020,6,Utah,10673.0
2020,6,Vermont,761.0
2020,6,Virginia,16498.0
2020,6,Washington,22610.0
2020,6,West Virginia,1329.0
2020,6,Wisconsin,4593.0
2020,6,Wyoming,1230.0
2020,7,Alabama,4262.0
2020,7,Alaska,58782.0
2020,7,Alberta,540.0
2020,7,Arizona,24504.0
2020,7,Arkansas,3559.0
2020,7,British Columbia,910.0
2020,7,California,83823.0
2020,7,Colorado,36362.0
2020,7,Connecticut,3308.0
2020,7,Delaware,10.0
2020,7,Florida,69060.0
2020,7,Georgia,40980.0
2020,7,Hawaii,17340.0
2020,7,Idaho,4244.0
2020,7,Illinois,52103.0
2020,7,Indiana,10220.0
2020,7,Iowa,4277.0
2020,7,Kansas,2178.0
2020,7,Kentucky,19354.0
2020,7,Louisiana,7873.0
2020,7,Maine,2900.0
2020,7,Manitoba,211.0
2020,7,Maryland,15270.0
2020,7,Massachusetts,19845.0
2020,7,Michigan,23301.0
2020,7,Minnesota,17699.0
2020,7,Mississippi,1944.0
2020,7,Missouri,17710.0
2020,7,Montana,7474.0
2020,7,Nebraska,4476.0
2020,7,Nevada,21357.0
2020,7,New Brunswick,4.0
2020,7,New Hampshire,1637.0
2020,7,New Jersey,12786.0
2020,7,New Mexico,4217.0
2020,7,New York,26260.0
2020,7,Newfoundland and Labrador,10.0
2020,7,North Carolina,37443.0
2020,7,North Dakota,2654.0
2020,7,Nova Scotia,32.0
2020,7,Ohio,12125.0
2020,7,Oklahoma,5015.0
2020,7,Ontario,2080.0
2020,7,Oregon,13703.0
2020,7,Pennsylvania,27583.0
2020,7,Puerto Rico,9946.0
2020,7,Quebec,722.0
2020,7,Rhode Island,3980.0
2020,7,Saskatchewan,1.0
2020,7,South Carolina,8801.0
2020,7,South Dakota,2484.0
2020,7,Tennessee,28563.0
2020,7,Texas,90979.0
2020,7,U.S. Pacific Trust Territories and Possessions,3012.0
2020,7,U.S. Virgin Islands,3660.0
2020,7,Utah,16623.0
2020,7,Vermont,1089.0
2020,7,Virginia,24635.0
2020,7,Washington,30938.0
2020,7,West Virginia,1794.0
2020,7,Wisconsin,7200.0
2020,7,Wyoming,1980.0
2020,7,Yukon Territory,16.0
2020,8,Alabama,5466.0
2020,8,Alaska,60423.0
2020,8,Alberta,503.0
2020,8,Arizona,25242.0
2020,8,Arkansas,3490.0
2020,8,British Columbia,862.0
2020,8,California,85260.0
2020,8,Colorado,42467.0
2020,8,Connecticut,3337.0
2020,8,Delaware,3.0
2020,8,Florida,62017.0
2020,8,Georgia,48700.0
2020,8,Hawaii,14546.0
2020,8,Idaho,5064.0
2020,8,Illinois,55070.0
2020,8,Indiana,10706.0
2020,8,Iowa,4816.0
2020,8,Kansas,2389.0
2020,8,Kentucky,19599.0
2020,8,Louisiana,8529.0
2020,8,Maine,3408.0
2020,8,Manitoba,171.0
2020,8,Maryland,14768.0
2020,8,Massachusetts,18793.0
2020,8,Michigan,26642.0
2020,8,Minnesota,21434.0
2020,8,Mississippi,2374.0
2020,8,Missouri,19267.0
2020,8,Montana,8173.0
2020,8,Nebraska,4651.0
2020,8,Nevada,23162.0
2020,8,New Brunswick,10.0
2020,8,New Hampshire,1674.0
2020,8,New Jersey,13026.0
2020,8,New Mexico,4510.0
2020,8,New York,26481.0
2020,8,Newfoundland and Labrador,5.0
2020,8,North Carolina,43923.0
2020,8,North Dakota,3067.0
2020,8,Northwest Territories,1.0
2020,8,Nova Scotia,33.0
2020,8,Ohio,13103.0
2020,8,Oklahoma,5697.0
2020,8,Ontario,1969.0
2020,8,Oregon,15218.0
2020,8,Pennsylvania,31260.0
2020,8,Puerto Rico,8037.0
2020,8,Quebec,686.0
2020,8,Rhode Island,4305.0
2020,8,South Carolina,8877.0
2020,8,South Dakota,2792.0
2020,8,Tennessee,29930.0
2020,8,Texas,96297.0
2020,8,U.S. Pacific Trust Territories and Possessions,3332.0
2020,8,U.S. Virgin Islands,3399.0
2020,8,Utah,18820.0
2020,8,Vermont,1265.0
2020,8,Virginia,27112.0
2020,8,Washington,36379.0
2020,8,West Virginia,1823.0
2020,8,Wisconsin,8781.0
2020,8,Wyoming,2232.0
2020,8,Yukon Territory,2.0
2020,9,Alabama,4420.0
2020,9,Alaska,54681.0
2020,9,Alberta,470.0
2020,9,Arizona,23669.0
2020,9,Arkansas,3486.0
2020,9,British Columbia,770.0
2020,9,California,76209.0
2020,9,Colorado,37772.0
2020,9,Connecticut,2669.0
2020,9,Delaware,16.0
2020,9,Florida,50260.0
2020,9,Georgia,44908.0
2020,9,Hawaii,11435.0
2020,9,Idaho,4805.0
2020,9,Illinois,49288.0
2020,9,Indiana,9739.0
2020,9,Iowa,4206.0
2020,9,Kansas,2286.0
2020,9,Kentucky,19008.0
2020,9,Louisiana,7022.0
2020,9,Maine,2620.0
2020,9,Manitoba,175.0
2020,9,Maryland,12550.0
2020,9,Massachusetts,16396.0
2020,9,Michigan,24382.0
2020,9,Minnesota,19705.0
2020,9,Mississippi,2050.0
2020,9,Missouri,14718.0
2020,9,Montana,7281.0
2020,9,Nebraska,4270.0
2020,9,Nevada,19843.0
2020,9,New Brunswick,19.0
2020,9,New Hampshire,1358.0
2020,9,New Jersey,11257.0
2020,9,New Mexico,3958.0
2020,9,New York,22629.0
2020,9,Newfoundland and Labrador,1.0
2020,9,North Carolina,39107.0
2020,9,North Dakota,3087.0
2020,9,Nova Scotia,42.0
2020,9,Ohio,10877.0
2020,9,Oklahoma,5066.0
2020,9,Ontario,1745.0
2020,9,Oregon,13599.0
2020,9,Pennsylvania,22444.0
2020,9,Puerto Rico,7401.0
2020,9,Quebec,580.0
2020,9,Rhode Island,3229.0
2020,9,South Carolina,7224.0
2020,9,South Dakota,2657.0
2020,9,Tennessee,27367.0
2020,9,Texas,87602.0
2020,9,U.S. Pacific Trust Territories and Possessions,3494.0
2020,9,U.S. Virgin Islands,2773.0
2020,9,Utah,17511.0
2020,9,Vermont,926.0
2020,9,Virginia,21745.0
2020,9,Washington,31892.0
2020,9,West Virginia,1600.0
2020,9,Wisconsin,7718.0
2020,9,Wyoming,1783.0
2020,10,Alabama,5023.0
2020,10,Alaska,52912.0
2020,10,Alberta,484.0
2020,10,Arizona,26141.0
2020,10,Arkansas,3759.0
2020,10,British Columbia,779.0
2020,10,California,82608.0
2020,10,Colorado,42196.0
2020,10,Connecticut,2774.0
2020,10,Delaware,57.0
2020,10,Florida,62134.0
2020,10,Georgia,47869.0
2020,10,Hawaii,14507.0
2020,10,Idaho,5396.0
2020,10,Illinois,49625.0
2020,10,Indiana,10699.0
2020,10,Iowa,4486.0
2020,10,Kansas,2400.0
2020,10,Kentucky,20149.0
2020,10,Louisiana,8083.0
2020,10,Maine,2685.0
2020,10,Manitoba,171.0
2020,10,Maryland,12802.0
2020,10,Massachusetts,15641.0
2020,10,Michigan,25864.0
2020,10,Minnesota,21404.0
2020,10,Mississippi,2269.0
2020,10,Missouri,14989.0
2020,10,Montana,6814.0
2020,10,Nebraska,4449.0
2020,10,Nevada,22134.0
2020,10,New Brunswick,5.0
2020,10,New Hampshire,1428.0
2020,10,New Jersey,14053.0
2020,10,New Mexico,4265.0
2020,10,New York,24790.0
2020,10,Newfoundland and Labrador,7.0
2020,10,North Carolina,41469.0
2020,10,North Dakota,3573.0
2020,10,Northwest Territories,1.0
2020,10,Nova Scotia,31.0
2020,10,Ohio,11317.0
2020,10,Oklahoma,5092.0
2020,10,Ontario,1852.0
2020,10,Oregon,15826.0
2020,10,Pennsylvania,23209.0
2020,10,Puerto Rico,8542.0
2020,10,Quebec,602.0
2020,10,Rhode Island,2851.0
2020,10,South Carolina,7531.0
2020,10,South Dakota,2874.0
2020,10,Tennessee,29573.0
2020,10,Texas,93567.0
2020,10,U.S. Pacific Trust Territories and Possessions,3620.0
2020,10,U.S. Virgin Islands,3821.0
2020,10,Utah,18732.0
2020,10,Vermont,997.0
2020,10,Virginia,22466.0
2020,10,Washington,33114.0
2020,10,West Virginia,1687.0
2020,10,Wisconsin,7887.0
2020,10,Wyoming,1713.0
2020,11,Alabama,5003.0
2020,11,Alaska,44205.0
2020,11,Alberta,479.0
2020,11,Arizona,27182.0
2020,11,Arkansas,3749.0
2020,11,British Columbia,789.0
2020,11,California,85351.0
2020,11,Colorado,41929.0
2020,11,Connecticut,3113.0
2020,11,Delaware,14.0
2020,11,Florida,74550.0
2020,11,Georgia,49217.0
2020,11,Hawaii,18504.0
2020,11,Idaho,5408.0
2020,11,Illinois,47425.0
2020,11,Indiana,9978.0
2020,11,Iowa,4308.0
2020,11,Kansas,2362.0
2020,11,Kentucky,19624.0
2020,11,Louisiana,8640.0
2020,11,Maine,2583.0
2020,11,Manitoba,157.0
2020,11,Maryland,12763.0
2020,11,Massachusetts,14773.0
2020,11,Michigan,26143.0
2020,11,Minnesota,21185.0
2020,11,Mississippi,2283.0
2020,11,Missouri,15233.0
2020,11,Montana,6710.0
2020,11,Nebraska,4333.0
2020,11,Nevada,22339.0
2020,11,New Hampshire,1457.0
2020,11,New Jersey,14492.0
2020,11,New Mexico,3955.0
2020,11,New York,25853.0
2020,11,Newfoundland and Labrador,9.0
2020,11,North Carolina,39958.0
2020,11,North Dakota,3507.0
2020,11,Nova Scotia,50.0
2020,11,Ohio,11838.0
2020,11,Oklahoma,5129.0
2020,11,Ontario,2022.0
2020,11,Oregon,15559.0
2020,11,Pennsylvania,24991.0
2020,11,Puerto Rico,9595.0
2020,11,Quebec,744.0
2020,11,Rhode Island,2586.0
2020,11,Saskatchewan,1.0
2020,11,South Carolina,7602.0
2020,11,South Dakota,2702.0
2020,11,Tennessee,28130.0
2020,11,Texas,95681.0
2020,11,U.S. Pacific Trust Territories and Possessions,3171.0
2020,11,U.S. Virgin Islands,4135.0
2020,11,Utah,18903.0
2020,11,Vermont,962.0
2020,11,Virginia,23052.0
2020,11,Washington,31852.0
2020,11,West Virginia,1543.0
2020,11,Wisconsin,7834.0
2020,11,Wyoming,1743.0
2020,12,Alabama,5167.0
2020,12,Alaska,45691.0
2020,12,Alberta,720.0
2020,12,Arizona,28361.0
2020,12,Arkansas,3881.0
2020,12,British Columbia,956.0
2020,12,California,90894.0
2020,12,Colorado,44954.0
2020,12,Connecticut,3203.0
2020,12,Delaware,14.0
2020,12,Florida,84248.0
2020,12,Georgia,51563.0
2020,12,Hawaii,20045.0
2020,12,Idaho,5987.0
2020,12,Illinois,46901.0
2020,12,Indiana,11559.0
2020,12,Iowa,4407.0
2020,12,Kansas,2420.0
2020,12,Kentucky,23574.0
2020,12,Louisiana,8555.0
2020,12,Maine,2471.0
2020,12,Manitoba,202.0
2020,12,Maryland,12307.0
2020,12,Massachusetts,14122.0
2020,12,Michigan,26851.0
2020,12,Minnesota,21712.0
2020,12,Mississippi,2424.0
2020,12,Missouri,14951.0
2020,12,Montana,7499.0
2020,12,Nebraska,4476.0
2020,12,Nevada,21311.0
2020,12,New Hampshire,1614.0
2020,12,New Jersey,14828.0
2020,12,New Mexico,4060.0
2020,12,New York,26458.0
2020,12,Newfoundland and Labrador,7.0
2020,12,North Carolina,41940.0
2020,12,North Dakota,3507.0
2020,12,Nova Scotia,44.0
2020,12,Ohio,11980.0
2020,12,Oklahoma,5212.0
2020,12,Ontario,2287.0
2020,12,Oregon,16599.0
2020,12,Pennsylvania,25880.0
2020,12,Puerto Rico,10459.0
2020,12,Quebec,945.0
2020,12,Rhode Island,2296.0
2020,12,South Carolina,7898.0
2020,12,South Dakota,2822.0
2020,12,Tennessee,30083.0
2020,12,Texas,99458.0
2020,12,U.S. Pacific Trust Territories and Possessions,3870.0
2020,12,U.S. Virgin Islands,4430.0
2020,12,Utah,20165.0
2020,12,Vermont,915.0
2020,12,Virginia,23204.0
2020,12,Washington,32729.0
2020,12,West Virginia,1498.0
2020,12,Wisconsin,7662.0
2020,12,Wyoming,2342.0
2020,12,Yukon Territory,4.0
2021,1,Alabama,4912.0
2021,1,Alaska,46496.0
2021,1,Alberta,783.0
2021,1,Arizona,28027.0
2021,1,Arkansas,3944.0
2021,1,British Columbia,823.0
2021,1,California,83527.0
2021,1,Colorado,43416.0
2021,1,Connecticut,2983.0
2021,1,Delaware,27.0
2021,1,Florida,80060.0
2021,1,Georgia,49420.0
2021,1,Hawaii,19147.0
2021,1,Idaho,5687.0
2021,1,Illinois,42103.0
2021,1,Indiana,9336.0
2021,1,Iowa,3975.0
2021,1,Kansas,2207.0
2021,1,Kentucky,19018.0
2021,1,Louisiana,8419.0
2021,1,Maine,2228.0
2021,1,Manitoba,256.0
2021,1,Maryland,11500.0
2021,1,Massachusetts,12521.0
2021,1,Michigan,25184.0
2021,1,Minnesota,20341.0
2021,1,Mississippi,2315.0
2021,1,Missouri,14030.0
2021,1,Montana,6896.0
2021,1,Nebraska,4181.0
2021,1,Nevada,19805.0
2021,1,New Brunswick,10.0
2021,1,New Hampshire,1378.0
2021,1,New Jersey,12665.0
2021,1,New Mexico,3862.0
2021,1,New York,23641.0
2021,1,Newfoundland and Labrador,6.0
2021,1,North Carolina,40419.0
2021,1,North Dakota,3304.0
2021,1,Nova Scotia,59.0
2021,1,Ohio,11150.0
2021,1,Oklahoma,4982.0
2021,1,Ontario,1996.0
2021,1,Oregon,14221.0
2021,1,Pennsylvania,22898.0
2021,1,Puerto Rico,9740.0
2021,1,Quebec,804.0
2021,1,Rhode Island,2204.0
2021,1,Saskatchewan,4.0
2021,1,South Carolina,6727.0
2021,1,South Dakota,2609.0
2021,1,Tennessee,27146.0
2021,1,Texas,95643.0
2021,1,U.S. Pacific Trust Territories and Possessions,3609.0
2021,1,U.S. Virgin Islands,4296.0
2021,1,Utah,19244.0
2021,1,Vermont,826.0
2021,1,Virginia,22415.0
2021,1,Washington,29627.0
2021,1,West Virginia,1538.0
2021,1,Wisconsin,7382.0
2021,1,Wyoming,2262.0
2021,2,Alabama,4081.0
2021,2,Alaska,43623.0
2021,2,Alberta,522.0
2021,2,Arizona,25459.0
2021,2,Arkansas,3037.0
2021,2,British Columbia,675.0
2021,2,California,73912.0
2021,2,Colorado,38921.0
2021,2,Connecticut,2609.0
2021,2,Delaware,18.0
2021,2,Florida,74655.0
2021,2,Georgia,43973.0
2021,2,Hawaii,18324.0
2021,2,Idaho,5105.0
2021,2,Illinois,38122.0
2021,2,Indiana,8835.0
2021,2,Iowa,3701.0
2021,2,Kansas,1910.0
2021,2,Kentucky,16816.0
2021,2,Louisiana,7073.0
2021,2,Maine,1951.0
2021,2,Manitoba,130.0
2021,2,Maryland,9271.0
2021,2,Massachusetts,11293.0
2021,2,Michigan,22628.0
2021,2,Minnesota,18329.0
2021,2,Mississippi,1794.0
2021,2,Missouri,11604.0
2021,2,Montana,6133.0
2021,2,Nebraska,3867.0
2021,2,Nevada,17805.0
2021,2,New Brunswick,3.0
2021,2,New Hampshire,1161.0
2021,2,New Jersey,11186.0
2021,2,New Mexico,3224.0
2021,2,New York,20842.0
2021,2,Newfoundland and Labrador,8.0
2021,2,North Carolina,36512.0
2021,2,North Dakota,3073.0
2021,2,Nova Scotia,45.0
2021,2,Nunavut Territory,1.0
2021,2,Ohio,9782.0
2021,2,Oklahoma,4112.0
2021,2,Ontario,1338.0
2021,2,Oregon,12497.0
2021,2,Pennsylvania,19886.0
2021,2,Puerto Rico,8715.0
2021,2,Quebec,624.0
2021,2,Rhode Island,1779.0
2021,2,Saskatchewan,1.0
2021,2,South Carolina,6235.0
2021,2,South Dakota,2462.0
2021,2,Tennessee,21480.0
2021,2,Texas,75318.0
2021,2,U.S. Pacific Trust Territories and Possessions,3817.0
2021,2,U.S. Virgin Islands,3395.0
2021,2,Utah,17101.0
2021,2,Vermont,733.0
2021,2,Virginia,19286.0
2021,2,Washington,27394.0
2021,2,West Virginia,1294.0
2021,2,Wisconsin,6720.0
2021,2,Wyoming,1978.0
2021,3,Alabama,5744.0
2021,3,Alaska,49826.0
2021,3,Alberta,444.0
2021,3,Arizona,35753.0
2021,3,Arkansas,4255.0
2021,3,British Columbia,609.0
2021,3,California,96023.0
2021,3,Colorado,47946.0
2021,3,Connecticut,3651.0
2021,3,Delaware,31.0
2021,3,Florida,108722.0
2021,3,Georgia,58092.0
2021,3,Hawaii,22408.0
2021,3,Idaho,5967.0
2021,3,Illinois,52619.0
2021,3,Indiana,11846.0
2021,3,Iowa,4692.0
2021,3,Kansas,2510.0
2021,3,Kentucky,21465.0
2021,3,Louisiana,10296.0
2021,3,Maine,2621.0
2021,3,Manitoba,145.0
2021,3,Maryland,13827.0
2021,3,Massachusetts,15262.0
2021,3,Michigan,28530.0
2021,3,Minnesota,22956.0
2021,3,Mississippi,2649.0
2021,3,Missouri,16384.0
2021,3,Montana,7820.0
2021,3,Nebraska,5011.0
2021,3,Nevada,25388.0
2021,3,New Brunswick,4.0
2021,3,New Hampshire,1448.0
2021,3,New Jersey,16126.0
2021,3,New Mexico,4435.0
2021,3,New York,30510.0
2021,3,Newfoundland and Labrador,8.0
2021,3,North Carolina,52016.0
2021,3,North Dakota,3920.0
2021,3,Nova Scotia,60.0
2021,3,Ohio,13364.0
2021,3,Oklahoma,5771.0
2021,3,Ontario,1424.0
2021,3,Oregon,16276.0
2021,3,Pennsylvania,26124.0
2021,3,Puerto Rico,12101.0
2021,3,Quebec,566.0
2021,3,Rhode Island,2709.0
2021,3,South Carolina,9914.0
2021,3,South Dakota,3064.0
2021,3,Tennessee,31580.0
2021,3,Texas,115890.0
2021,3,U.S. Pacific Trust Territories and Possessions,3785.0
2021,3,U.S. Virgin Islands,5455.0
2021,3,Utah,21306.0
2021,3,Vermont,980.0
2021,3,Virginia,26937.0
2021,3,Washington,34609.0
2021,3,West Virginia,1861.0
2021,3,Wisconsin,9393.0
2021,3,Wyoming,2276.0
2021,3,Yukon Territory,2.0
2021,4,Alabama,5945.0
2021,4,Alaska,58989.0
2021,4,Alberta,425.0
2021,4,Arizona,34317.0
2021,4,Arkansas,4539.0
2021,4,British Columbia,577.0
2021,4,California,98530.0
2021,4,Colorado,47824.0
2021,4,Connecticut,4053.0
2021,4,Delaware,39.0
2021,4,Florida,107451.0
2021,4,Georgia,58088.0
2021,4,Hawaii,24593.0
2021,4,Idaho,5515.0
2021,4,Illinois,55321.0
2021,4,Indiana,11875.0
2021,4,Iowa,4484.0
2021,4,Kansas,2580.0
2021,4,Kentucky,21251.0
2021,4,Louisiana,10840.0
2021,4,Maine,3002.0
2021,4,Manitoba,138.0
2021,4,Maryland,13798.0
2021,4,Massachusetts,16833.0
2021,4,Michigan,28631.0
2021,4,Minnesota,22923.0
2021,4,Mississippi,2723.0
2021,4,Missouri,16294.0
2021,4,Montana,7063.0
2021,4,Nebraska,4991.0
2021,4,Nevada,26284.0
2021,4,New Brunswick,8.0
2021,4,New Hampshire,1577.0
2021,4,New Jersey,16428.0
2021,4,New Mexico,4656.0
2021,4,New York,34295.0
2021,4,Newfoundland and Labrador,11.0
2021,4,North Carolina,54451.0
2021,4,North Dakota,3759.0
2021,4,Nova Scotia,45.0
2021,4,Ohio,13870.0
2021,4,Oklahoma,5834.0
2021,4,Ontario,1428.0
2021,4,Oregon,16367.0
2021,4,Pennsylvania,27190.0
2021,4,Puerto Rico,12014.0
2021,4,Quebec,736.0
2021,4,Rhode Island,3392.0
2021,4,South Carolina,11161.0
2021,4,South Dakota,2882.0
2021,4,Tennessee,31772.0
2021,4,Texas,114894.0
2021,4,U.S. Pacific Trust Territories and Possessions,4007.0
2021,4,U.S. Virgin Islands,5017.0
2021,4,Utah,21237.0
2021,4,Vermont,1023.0
2021,4,Virginia,30541.0
2021,4,Washington,36703.0
2021,4,West Virginia,1782.0
2021,4,Wisconsin,9429.0
2021,4,Wyoming,1665.0
2021,5,Alabama,6507.0
2021,5,Alaska,66357.0
2021,5,Alberta,417.0
2021,5,Arizona,36663.0
2021,5,Arkansas,4902.0
2021,5,British Columbia,628.0
2021,5,California,108300.0
2021,5,Colorado,51171.0
2021,5,Connecticut,4196.0
2021,5,Delaware,44.0
2021,5,Florida,111236.0
2021,5,Georgia,61372.0
2021,5,Hawaii,27489.0
2021,5,Idaho,5829.0
2021,5,Illinois,64175.0
2021,5,Indiana,12652.0
2021,5,Iowa,4821.0
2021,5,Kansas,2811.0
2021,5,Kentucky,21833.0
2021,5,Louisiana,11770.0
2021,5,Maine,3302.0
2021,5,Manitoba,137.0
2021,5,Maryland,14849.0
2021,5,Massachusetts,20048.0
2021,5,Michigan,30618.0
2021,5,Minnesota,24252.0
2021,5,Mississippi,2851.0
2021,5,Missouri,18071.0
2021,5,Montana,7937.0
2021,5,Nebraska,5489.0
2021,5,Nevada,30328.0
2021,5,New Brunswick,8.0
2021,5,New Hampshire,1594.0
2021,5,New Jersey,17820.0
2021,5,New Mexico,4787.0
2021,5,New York,39145.0
2021,5,Newfoundland and Labrador,10.0
2021,5,North Carolina,57517.0
2021,5,North Dakota,3611.0
2021,5,Nova Scotia,54.0
2021,5,Ohio,15133.0
2021,5,Oklahoma,6457.0
2021,5,Ontario,1374.0
2021,5,Oregon,17339.0
2021,5,Pennsylvania,30151.0
2021,5,Puerto Rico,13183.0
2021,5,Quebec,674.0
2021,5,Rhode Island,4111.0
2021,5,South Carolina,12959.0
2021,5,South Dakota,3256.0
2021,5,Tennessee,33510.0
2021,5,Texas,124446.0
2021,5,U.S. Pacific Trust Territories and Possessions,4651.0
2021,5,U.S. Virgin Islands,5033.0
2021,5,Utah,23201.0
2021,5,Vermont,1283.0
2021,5,Virginia,33453.0
2021,5,Washington,41129.0
2021,5,West Virginia,1906.0
2021,5,Wisconsin,9794.0
2021,5,Wyoming,2044.0
2021,5,Yukon Territory,2.0
2021,6,Alabama,6597.0
2021,6,Alaska,73675.0
2021,6,Alberta,465.0
2021,6,Arizona,37027.0
2021,6,Arkansas,5177.0
2021,6,British Columbia,710.0
2021,6,California,122171.0
2021,6,Colorado,57743.0
2021,6,Connecticut,4475.0
2021,6,Delaware,33.0
2021,6,Florida,109676.0
2021,6,Georgia,62625.0
2021,6,Hawaii,32039.0
2021,6,Idaho,6926.0
2021,6,Illinois,74196.0
2021,6,Indiana,13731.0
2021,6,Iowa,5731.0
2021,6,Kansas,2977.0
2021,6,Kentucky,23898.0
2021,6,Louisiana,12031.0
2021,6,Maine,5168.0
2021,6,Manitoba,145.0
2021,6,Maryland,15058.0
2021,6,Massachusetts,27014.0
2021,6,Michigan,33079.0
2021,6,Minnesota,26971.0
2021,6,Mississippi,3336.0
2021,6,Missouri,21100.0
2021,6,Montana,10605.0
2021,6,Nebraska,5959.0
2021,6,Nevada,32095.0
2021,6,New Brunswick,10.0
2021,6,New Hampshire,1870.0
2021,6,New Jersey,19765.0
2021,6,New Mexico,5462.0
2021,6,New York,45044.0
2021,6,Newfoundland and Labrador,5.0
2021,6,North Carolina,57467.0
2021,6,North Dakota,3918.0
2021,6,Northwest Territories,1.0
2021,6,Nova Scotia,57.0
2021,6,Nunavut Territory,2.0
2021,6,Ohio,17030.0
2021,6,Oklahoma,6936.0
2021,6,Ontario,2282.0
